End Date,End Time,PM10,Status/units,M_DIR,Status/units,M_SPED,Status/units,M_T,Status/units,NO,Status/units,NO2,Status/units,NOXasNO2,Status/units,NV25,Status/units,O3,Status/units,PM25,Status/units,V25,Status/units
04/01/2019,20:00:00,,,324.5,P deg,2.6,P ms-1,-1.7,P degC,42.71207,R ugm-3,77.8747,R ugm-3,143.36563,R ugm-3,25.9,R ugm-3 (TEOM FDMS),1.29721,R ugm-3,32.8,R ugm-3 (TEOM FDMS),6.9,R ugm-3 (TEOM FDMS)
04/01/2019,21:00:00,,,327.9,P deg,2.4,P ms-1,-1.9,P degC,24.96975,R ugm-3,74.70449,R ugm-3,112.9909,R ugm-3,21.9,R ugm-3 (TEOM FDMS),1.49678,R ugm-3,27.5,R ugm-3 (TEOM FDMS),5.6,R ugm-3 (TEOM FDMS)
04/01/2019,22:00:00,,,324.7,P deg,2.4,P ms-1,-2.1,P degC,12.49742,R ugm-3,67.57299,R ugm-3,86.73543,R ugm-3,19.8,R ugm-3 (TEOM FDMS),3.29291,R ugm-3,26.2,R ugm-3 (TEOM FDMS),6.4,R ugm-3 (TEOM FDMS)
04/01/2019,23:00:00,,,322.9,P deg,2.2,P ms-1,-2.4,P degC,5.34528,R ugm-3,54.20887,R ugm-3,62.40486,R ugm-3,19,R ugm-3 (TEOM FDMS),12.47313,R ugm-3,24.1,R ugm-3 (TEOM FDMS),5.1,R ugm-3 (TEOM FDMS)
04/01/2019,24:00:00,,,314.7,P deg,2.2,P ms-1,-2.6,P degC,5.37038,R ugm-3,53.74692,R ugm-3,61.98138,R ugm-3,15.6,R ugm-3 (TEOM FDMS),11.52517,R ugm-3,21.2,R ugm-3 (TEOM FDMS),5.6,R ugm-3 (TEOM FDMS)
05/01/2019,01:00:00,,,286.3,P deg,2.6,P ms-1,0.5,P degC,3.84796,R ugm-3,51.18731,R ugm-3,57.08743,R ugm-3,14.6,R ugm-3 (TEOM FDMS),12.77248,R ugm-3,18.4,R ugm-3 (TEOM FDMS),3.8,R ugm-3 (TEOM FDMS)
05/01/2019,02:00:00,,,280.2,P deg,2.1,P ms-1,-0.1,P degC,1.53918,R ugm-3,41.68763,R ugm-3,44.04768,R ugm-3,12.5,R ugm-3 (TEOM FDMS),20.95485,R ugm-3,16.2,R ugm-3 (TEOM FDMS),3.7,R ugm-3 (TEOM FDMS)
05/01/2019,03:00:00,,,282,P deg,2.7,P ms-1,-0.7,P degC,1.6563,R ugm-3,39.12086,R ugm-3,41.66048,R ugm-3,12,R ugm-3 (TEOM FDMS),19.90711,R ugm-3,16.4,R ugm-3 (TEOM FDMS),4.4,R ugm-3 (TEOM FDMS)
05/01/2019,04:00:00,,,299.3,P deg,2.2,P ms-1,-1.3,P degC,1.45553,R ugm-3,36.65646,R ugm-3,38.88825,R ugm-3,12.7,R ugm-3 (TEOM FDMS),21.15442,R ugm-3,16.8,R ugm-3 (TEOM FDMS),4.1,R ugm-3 (TEOM FDMS)
05/01/2019,05:00:00,,,287.4,P deg,2.4,P ms-1,-1.6,P degC,0.92853,R ugm-3,22.25575,R ugm-3,23.67948,R ugm-3,9.2,R ugm-3 (TEOM FDMS),38.41723,R ugm-3,14.4,R ugm-3 (TEOM FDMS),5.2,R ugm-3 (TEOM FDMS)
05/01/2019,06:00:00,,,299.1,P deg,2.8,P ms-1,-1.8,P degC,1.27987,R ugm-3,14.32443,R ugm-3,16.28686,R ugm-3,8.1,R ugm-3 (TEOM FDMS),51.08992,R ugm-3,12.2,R ugm-3 (TEOM FDMS),4.1,R ugm-3 (TEOM FDMS)
05/01/2019,07:00:00,,,302,P deg,2.2,P ms-1,-2.1,P degC,1.78177,R ugm-3,16.71211,R ugm-3,19.44412,R ugm-3,5.7,R ugm-3 (TEOM FDMS),50.74067,R ugm-3,8.1,R ugm-3 (TEOM FDMS),2.4,R ugm-3 (TEOM FDMS)
05/01/2019,08:00:00,,,289.2,P deg,2.3,P ms-1,-2.3,P degC,5.34532,R ugm-3,26.18734,R ugm-3,34.38337,R ugm-3,7.5,R ugm-3 (TEOM FDMS),42.20906,R ugm-3,10.7,R ugm-3 (TEOM FDMS),3.2,R ugm-3 (TEOM FDMS)
05/01/2019,09:00:00,,,289.6,P deg,2.2,P ms-1,-2.4,P degC,7.27766,R ugm-3,36.46955,R ugm-3,47.62848,R ugm-3,7.9,R ugm-3 (TEOM FDMS),33.77722,R ugm-3,11.9,R ugm-3 (TEOM FDMS),4,R ugm-3 (TEOM FDMS)
05/01/2019,10:00:00,,,291.4,P deg,2.2,P ms-1,-1.2,P degC,11.04197,R ugm-3,45.1749,R ugm-3,62.10568,R ugm-3,8.4,R ugm-3 (TEOM FDMS),27.69034,R ugm-3,13,R ugm-3 (TEOM FDMS),4.6,R ugm-3 (TEOM FDMS)
05/01/2019,11:00:00,,,301.6,P deg,2.2,P ms-1,0.3,P degC,13.12488,R ugm-3,43.63678,R ugm-3,63.76132,R ugm-3,10.2,R ugm-3 (TEOM FDMS),27.9398,R ugm-3,14.2,R ugm-3 (TEOM FDMS),4,R ugm-3 (TEOM FDMS)
05/01/2019,12:00:00,,,309,P deg,3,P ms-1,2.1,P degC,14.17889,R ugm-3,41.05808,R ugm-3,62.79874,R ugm-3,12.5,R ugm-3 (TEOM FDMS),28.03959,R ugm-3,17.5,R ugm-3 (TEOM FDMS),5,R ugm-3 (TEOM FDMS)
05/01/2019,13:00:00,,,326.4,P deg,3.1,P ms-1,2.6,P degC,23.69004,R ugm-3,50.65454,R ugm-3,86.97876,R ugm-3,13,R ugm-3 (TEOM FDMS),21.3041,R ugm-3,18,R ugm-3 (TEOM FDMS),5,R ugm-3 (TEOM FDMS)
05/01/2019,14:00:00,,,320.4,P deg,2.2,P ms-1,2.6,P degC,20.80407,R ugm-3,45.18431,R ugm-3,77.08343,R ugm-3,14.5,R ugm-3 (TEOM FDMS),19.10883,R ugm-3,18.8,R ugm-3 (TEOM FDMS),4.3,R ugm-3 (TEOM FDMS)
05/01/2019,15:00:00,,,262.9,P deg,2.2,P ms-1,2.8,P degC,15.78499,R ugm-3,43.83186,R ugm-3,68.03518,R ugm-3,14.4,R ugm-3 (TEOM FDMS),21.20431,R ugm-3,19.4,R ugm-3 (TEOM FDMS),5,R ugm-3 (TEOM FDMS)
05/01/2019,16:00:00,,,276.7,P deg,3.4,P ms-1,2.4,P degC,13.60169,R ugm-3,46.25546,R ugm-3,67.1111,R ugm-3,13.7,R ugm-3 (TEOM FDMS),19.80732,R ugm-3,19.2,R ugm-3 (TEOM FDMS),5.5,R ugm-3 (TEOM FDMS)
05/01/2019,17:00:00,,,285.3,P deg,3.7,P ms-1,1.4,P degC,15.7348,R ugm-3,49.29927,R ugm-3,73.42563,R ugm-3,14.3,R ugm-3 (TEOM FDMS),16.26496,R ugm-3,17.6,R ugm-3 (TEOM FDMS),3.3,R ugm-3 (TEOM FDMS)
05/01/2019,18:00:00,,,271.3,P deg,3.1,P ms-1,1,P degC,12.94922,R ugm-3,47.94897,R ugm-3,67.80416,R ugm-3,18.1,R ugm-3 (TEOM FDMS),14.6185,R ugm-3,23.7,R ugm-3 (TEOM FDMS),5.6,R ugm-3 (TEOM FDMS)
05/01/2019,19:00:00,,,266.8,P deg,3.5,P ms-1,0.7,P degC,10.11344,R ugm-3,39.28302,R ugm-3,54.79007,R ugm-3,18.9,R ugm-3 (TEOM FDMS),18.95915,R ugm-3,24.3,R ugm-3 (TEOM FDMS),5.4,R ugm-3 (TEOM FDMS)
05/01/2019,20:00:00,,,268.8,P deg,3.1,P ms-1,0.2,P degC,12.54769,R ugm-3,42.55814,R ugm-3,61.79766,R ugm-3,21.8,R ugm-3 (TEOM FDMS),15.36689,R ugm-3,25.5,R ugm-3 (TEOM FDMS),3.7,R ugm-3 (TEOM FDMS)
05/01/2019,21:00:00,,,271.2,P deg,2.7,P ms-1,-0.2,P degC,7.37804,R ugm-3,41.62908,R ugm-3,52.94192,R ugm-3,24.9,R ugm-3 (TEOM FDMS),12.6228,R ugm-3,28.4,R ugm-3 (TEOM FDMS),3.5,R ugm-3 (TEOM FDMS)
05/01/2019,22:00:00,,,267.7,P deg,2.8,P ms-1,-0.3,P degC,7.47842,R ugm-3,38.12539,R ugm-3,49.59214,R ugm-3,26.2,R ugm-3 (TEOM FDMS),15.71614,R ugm-3,30.7,R ugm-3 (TEOM FDMS),4.5,R ugm-3 (TEOM FDMS)
05/01/2019,23:00:00,,,261.4,P deg,3.3,P ms-1,0.5,P degC,4.81831,R ugm-3,31.57728,R ugm-3,38.96525,R ugm-3,26.9,R ugm-3 (TEOM FDMS),22.30195,R ugm-3,32,R ugm-3 (TEOM FDMS),5.1,R ugm-3 (TEOM FDMS)
05/01/2019,24:00:00,,,257,P deg,3.9,P ms-1,1.6,P degC,2.66011,R ugm-3,25.76121,R ugm-3,29.83999,R ugm-3,19.1,R ugm-3 (TEOM FDMS),27.69034,R ugm-3,23,R ugm-3 (TEOM FDMS),3.9,R ugm-3 (TEOM FDMS)
06/01/2019,01:00:00,,,263.4,P deg,2.5,P ms-1,2.2,P degC,2.00764,R ugm-3,19.82148,R ugm-3,22.89983,R ugm-3,15.9,R ugm-3 (TEOM FDMS),32.72948,R ugm-3,20.8,R ugm-3 (TEOM FDMS),4.9,R ugm-3 (TEOM FDMS)
06/01/2019,02:00:00,,,267.6,P deg,3.2,P ms-1,3.5,P degC,1.33843,R ugm-3,17.09942,R ugm-3,19.15165,R ugm-3,13.9,R ugm-3 (TEOM FDMS),36.18869,R ugm-3,18.4,R ugm-3 (TEOM FDMS),4.5,R ugm-3 (TEOM FDMS)
06/01/2019,03:00:00,,,264.6,P deg,3.3,P ms-1,3.8,P degC,1.45554,R ugm-3,14.98158,R ugm-3,17.21338,R ugm-3,14.1,R ugm-3 (TEOM FDMS),36.6211,R ugm-3,17.4,R ugm-3 (TEOM FDMS),3.3,R ugm-3 (TEOM FDMS)
06/01/2019,04:00:00,,,263.7,P deg,3,P ms-1,3.9,P degC,1.22968,R ugm-3,12.90185,R ugm-3,14.78733,R ugm-3,12.2,R ugm-3 (TEOM FDMS),36.47142,R ugm-3,15.7,R ugm-3 (TEOM FDMS),3.5,R ugm-3 (TEOM FDMS)
06/01/2019,05:00:00,,,267.1,P deg,3.5,P ms-1,3.9,P degC,1.17949,R ugm-3,11.90056,R ugm-3,13.70909,R ugm-3,9.6,R ugm-3 (TEOM FDMS),40.46282,R ugm-3,13.3,R ugm-3 (TEOM FDMS),3.7,R ugm-3 (TEOM FDMS)
06/01/2019,06:00:00,,,292,P deg,3.7,P ms-1,3.5,P degC,1.05401,R ugm-3,11.63086,R ugm-3,13.24699,R ugm-3,6.8,R ugm-3 (TEOM FDMS),43.20691,R ugm-3,10.9,R ugm-3 (TEOM FDMS),4.1,R ugm-3 (TEOM FDMS)
06/01/2019,07:00:00,,,306.8,P deg,3.7,P ms-1,3,P degC,2.13312,R ugm-3,13.17247,R ugm-3,16.44321,R ugm-3,6.2,R ugm-3 (TEOM FDMS),45.85121,R ugm-3,8.5,R ugm-3 (TEOM FDMS),2.3,R ugm-3 (TEOM FDMS)
06/01/2019,08:00:00,,,298.6,P deg,3.1,P ms-1,3,P degC,1.85707,R ugm-3,15.98328,R ugm-3,18.83074,R ugm-3,8,R ugm-3 (TEOM FDMS),41.85981,R ugm-3,9.9,R ugm-3 (TEOM FDMS),1.9,R ugm-3 (TEOM FDMS)
06/01/2019,09:00:00,,,281.7,P deg,2.6,P ms-1,3.2,P degC,4.86853,R ugm-3,27.23134,R ugm-3,34.69632,R ugm-3,5.8,R ugm-3 (TEOM FDMS),32.87916,R ugm-3,9.4,R ugm-3 (TEOM FDMS),3.6,R ugm-3 (TEOM FDMS)
06/01/2019,10:00:00,,,266.3,P deg,2.8,P ms-1,3.5,P degC,5.39554,R ugm-3,33.08527,R ugm-3,41.35832,R ugm-3,6.4,R ugm-3 (TEOM FDMS),31.78152,R ugm-3,8.2,R ugm-3 (TEOM FDMS),1.8,R ugm-3 (TEOM FDMS)
06/01/2019,11:00:00,,,269.9,P deg,2.9,P ms-1,3.7,P degC,7.90509,R ugm-3,28.08208,R ugm-3,40.20306,R ugm-3,5.6,R ugm-3 (TEOM FDMS),36.47142,R ugm-3,8.1,R ugm-3 (TEOM FDMS),2.5,R ugm-3 (TEOM FDMS)
06/01/2019,12:00:00,,,265.5,P deg,2.6,P ms-1,4.1,P degC,7.93019,R ugm-3,29.39141,R ugm-3,41.55086,R ugm-3,8.6,R ugm-3 (TEOM FDMS),38.31744,R ugm-3,11.5,R ugm-3 (TEOM FDMS),2.9,R ugm-3 (TEOM FDMS)
06/01/2019,13:00:00,,,257.5,P deg,2.6,P ms-1,4.3,P degC,6.24879,R ugm-3,19.80078,R ugm-3,29.38212,R ugm-3,12.5,R ugm-3 (TEOM FDMS),49.04433,R ugm-3,15,R ugm-3 (TEOM FDMS),2.5,R ugm-3 (TEOM FDMS)
06/01/2019,14:00:00,,,262.8,P deg,3.1,P ms-1,4.3,P degC,6.70051,R ugm-3,19.72429,R ugm-3,29.99826,R ugm-3,11.8,R ugm-3 (TEOM FDMS),50.44132,R ugm-3,13.8,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
06/01/2019,15:00:00,,,263.3,P deg,2.9,P ms-1,4.2,P degC,6.32407,R ugm-3,21.18718,R ugm-3,30.88396,R ugm-3,8.4,R ugm-3 (TEOM FDMS),50.99014,R ugm-3,11.7,R ugm-3 (TEOM FDMS),3.3,R ugm-3 (TEOM FDMS)
06/01/2019,16:00:00,,,276.7,P deg,3,P ms-1,3.9,P degC,5.97274,R ugm-3,27.57921,R ugm-3,36.73728,R ugm-3,9.7,R ugm-3 (TEOM FDMS),43.60605,R ugm-3,12.3,R ugm-3 (TEOM FDMS),2.6,R ugm-3 (TEOM FDMS)
06/01/2019,17:00:00,,,282.4,P deg,2.7,P ms-1,4,P degC,7.47847,R ugm-3,41.21304,R ugm-3,52.67987,R ugm-3,11.6,R ugm-3 (TEOM FDMS),29.63615,R ugm-3,14.9,R ugm-3 (TEOM FDMS),3.3,R ugm-3 (TEOM FDMS)
06/01/2019,18:00:00,,,281.2,P deg,1.9,P ms-1,4.3,P degC,12.9493,R ugm-3,52.73354,R ugm-3,72.58885,R ugm-3,17.7,R ugm-3 (TEOM FDMS),15.16732,R ugm-3,20,R ugm-3 (TEOM FDMS),2.3,R ugm-3 (TEOM FDMS)
06/01/2019,19:00:00,,,274.3,P deg,1.9,P ms-1,4.5,P degC,12.3721,R ugm-3,53.19497,R ugm-3,72.16526,R ugm-3,16.6,R ugm-3 (TEOM FDMS),10.87657,R ugm-3,19.3,R ugm-3 (TEOM FDMS),2.7,R ugm-3 (TEOM FDMS)
06/01/2019,20:00:00,,,255.6,P deg,2.4,P ms-1,4.7,P degC,10.54012,R ugm-3,50.57424,R ugm-3,66.73553,R ugm-3,16.8,R ugm-3 (TEOM FDMS),11.3256,R ugm-3,19.5,R ugm-3 (TEOM FDMS),2.7,R ugm-3 (TEOM FDMS)
06/01/2019,21:00:00,,,244.8,P deg,2.4,P ms-1,4.8,P degC,9.18497,R ugm-3,40.79145,R ugm-3,54.87486,R ugm-3,15.6,R ugm-3 (TEOM FDMS),18.41033,R ugm-3,17.8,R ugm-3 (TEOM FDMS),2.2,R ugm-3 (TEOM FDMS)
06/01/2019,22:00:00,,,234,P deg,2.5,P ms-1,5,P degC,8.95911,R ugm-3,36.97882,R ugm-3,50.71593,R ugm-3,15.3,R ugm-3 (TEOM FDMS),20.55571,R ugm-3,17.3,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
06/01/2019,23:00:00,,,229.8,P deg,2.6,P ms-1,5.1,P degC,2.10802,R ugm-3,25.18714,R ugm-3,28.4194,R ugm-3,14.6,R ugm-3 (TEOM FDMS),29.13722,R ugm-3,17.6,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS)
06/01/2019,24:00:00,,,237.9,P deg,2.7,P ms-1,5.3,P degC,1.22968,R ugm-3,16.59868,R ugm-3,18.48416,R ugm-3,14,R ugm-3 (TEOM FDMS),36.27185,R ugm-3,16.6,R ugm-3 (TEOM FDMS),2.6,R ugm-3 (TEOM FDMS)
07/01/2019,01:00:00,,,236.8,P deg,2.7,P ms-1,2.5,P degC,0.63576,R ugm-3,14.07138,R ugm-3,15.04619,R ugm-3,12.1,R ugm-3 (TEOM FDMS),38.7831,R ugm-3,16,R ugm-3 (TEOM FDMS),3.9,R ugm-3 (TEOM FDMS)
07/01/2019,02:00:00,,,251,P deg,3.4,P ms-1,2.5,P degC,0.83652,R ugm-3,8.57697,R ugm-3,9.85962,R ugm-3,9.3,R ugm-3 (TEOM FDMS),49.09422,R ugm-3,11.8,R ugm-3 (TEOM FDMS),2.5,R ugm-3 (TEOM FDMS)
07/01/2019,03:00:00,,,235.5,P deg,3.2,P ms-1,2.5,P degC,0.95364,R ugm-3,5.35478,R ugm-3,6.817,R ugm-3,6.5,R ugm-3 (TEOM FDMS),54.38283,R ugm-3,9,R ugm-3 (TEOM FDMS),2.5,R ugm-3 (TEOM FDMS)
07/01/2019,04:00:00,,,256.2,P deg,4.3,P ms-1,2.8,P degC,0.67758,R ugm-3,6.27874,R ugm-3,7.31769,R ugm-3,7.3,R ugm-3 (TEOM FDMS),51.53895,R ugm-3,9.2,R ugm-3 (TEOM FDMS),1.9,R ugm-3 (TEOM FDMS)
07/01/2019,05:00:00,,,260.2,P deg,4.5,P ms-1,2.6,P degC,1.90727,R ugm-3,9.63116,R ugm-3,12.55561,R ugm-3,7.6,R ugm-3 (TEOM FDMS),46.64949,R ugm-3,11.6,R ugm-3 (TEOM FDMS),4,R ugm-3 (TEOM FDMS)
07/01/2019,06:00:00,,,249.5,P deg,4.1,P ms-1,3.2,P degC,5.57124,R ugm-3,18.14784,R ugm-3,26.6903,R ugm-3,4.3,R ugm-3 (TEOM FDMS),40.51271,R ugm-3,8.3,R ugm-3 (TEOM FDMS),4,R ugm-3 (TEOM FDMS)
07/01/2019,07:00:00,,,245.2,P deg,4.5,P ms-1,3.8,P degC,12.27179,R ugm-3,26.091,R ugm-3,44.90748,R ugm-3,6.9,R ugm-3 (TEOM FDMS),38.46712,R ugm-3,9,R ugm-3 (TEOM FDMS),2.1,R ugm-3 (TEOM FDMS)
07/01/2019,08:00:00,,,251.6,P deg,5.1,P ms-1,4.6,P degC,14.45512,R ugm-3,29.09811,R ugm-3,51.26232,R ugm-3,8.4,R ugm-3 (TEOM FDMS),37.12002,R ugm-3,11.1,R ugm-3 (TEOM FDMS),2.7,R ugm-3 (TEOM FDMS)
07/01/2019,09:00:00,,,253.8,P deg,6,P ms-1,5.4,P degC,14.48021,R ugm-3,26.55622,R ugm-3,48.7589,R ugm-3,10.3,R ugm-3 (TEOM FDMS),36.67099,R ugm-3,12.5,R ugm-3 (TEOM FDMS),2.2,R ugm-3 (TEOM FDMS)
07/01/2019,10:00:00,,,248.5,P deg,6.4,P ms-1,6.2,P degC,7.5538,R ugm-3,20.3844,R ugm-3,31.96673,R ugm-3,8.4,R ugm-3 (TEOM FDMS),40.91185,R ugm-3,10.7,R ugm-3 (TEOM FDMS),2.3,R ugm-3 (TEOM FDMS)
07/01/2019,11:00:00,,,241.3,P deg,6.2,P ms-1,6.5,P degC,5.8473,R ugm-3,16.53063,R ugm-3,25.49636,R ugm-3,5.8,R ugm-3 (TEOM FDMS),46.49981,R ugm-3,9.4,R ugm-3 (TEOM FDMS),3.6,R ugm-3 (TEOM FDMS)
07/01/2019,12:00:00,,,256.7,P deg,6.2,P ms-1,6.8,P degC,4.34155,R ugm-3,13.29337,R ugm-3,19.95032,R ugm-3,3,R ugm-3 (TEOM FDMS),49.99229,R ugm-3,8.1,R ugm-3 (TEOM FDMS),5.1,R ugm-3 (TEOM FDMS)
07/01/2019,13:00:00,,,264.2,P deg,6.4,P ms-1,8,P degC,8.131,R ugm-3,19.42234,R ugm-3,31.88971,R ugm-3,3.3,R ugm-3 (TEOM FDMS),42.90755,R ugm-3,7.3,R ugm-3 (TEOM FDMS),4,R ugm-3 (TEOM FDMS)
07/01/2019,14:00:00,,,265,P deg,6.1,P ms-1,8.4,P degC,5.16971,R ugm-3,14.29588,R ugm-3,22.22266,R ugm-3,1.6,R ugm-3 (TEOM FDMS),45.75142,R ugm-3,5.3,R ugm-3 (TEOM FDMS),3.7,R ugm-3 (TEOM FDMS)
07/01/2019,15:00:00,,,270,P deg,8.5,P ms-1,8.8,P degC,5.09443,R ugm-3,11.75384,R ugm-3,19.56518,R ugm-3,2.8,R ugm-3 (TEOM FDMS),48.99444,R ugm-3,4.5,R ugm-3 (TEOM FDMS),1.7,R ugm-3 (TEOM FDMS)
07/01/2019,16:00:00,,,267.8,P deg,8.2,P ms-1,8.6,P degC,5.32029,R ugm-3,11.56158,R ugm-3,19.71924,R ugm-3,2.8,R ugm-3 (TEOM FDMS),49.99229,R ugm-3,5,R ugm-3 (TEOM FDMS),2.2,R ugm-3 (TEOM FDMS)
07/01/2019,17:00:00,,,278.6,P deg,8.2,P ms-1,8.5,P degC,5.97277,R ugm-3,14.45104,R ugm-3,23.60917,R ugm-3,5.9,R ugm-3 (TEOM FDMS),49.44347,R ugm-3,8.4,R ugm-3 (TEOM FDMS),2.5,R ugm-3 (TEOM FDMS)
07/01/2019,18:00:00,,,283.1,P deg,8,P ms-1,8.8,P degC,3.53849,R ugm-3,11.2125,R ugm-3,16.63811,R ugm-3,4.3,R ugm-3 (TEOM FDMS),53.13551,R ugm-3,6.5,R ugm-3 (TEOM FDMS),2.2,R ugm-3 (TEOM FDMS)
07/01/2019,19:00:00,,,285.9,P deg,7.1,P ms-1,9.1,P degC,2.71033,R ugm-3,14.0614,R ugm-3,18.21719,R ugm-3,1.4,R ugm-3 (TEOM FDMS),50.79057,R ugm-3,2.4,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
07/01/2019,20:00:00,,,299.6,P deg,6.6,P ms-1,8.3,P degC,2.05785,R ugm-3,13.5213,R ugm-3,16.67662,R ugm-3,2.9,R ugm-3 (TEOM FDMS),51.18971,R ugm-3,3.4,R ugm-3 (TEOM FDMS),0.5,R ugm-3 (TEOM FDMS)
07/01/2019,21:00:00,,,316.1,P deg,6.7,P ms-1,7.2,P degC,2.10804,R ugm-3,7.24357,R ugm-3,10.47585,R ugm-3,4.1,R ugm-3 (TEOM FDMS),68.80176,R ugm-3,5.8,R ugm-3 (TEOM FDMS),1.7,R ugm-3 (TEOM FDMS)
07/01/2019,22:00:00,,,300.1,P deg,6.8,P ms-1,6.4,P degC,0.80306,R ugm-3,9.74518,R ugm-3,10.97653,R ugm-3,5,R ugm-3 (TEOM FDMS),70.89724,R ugm-3,7,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
07/01/2019,23:00:00,,,291.8,P deg,6.3,P ms-1,5.7,P degC,2.03275,R ugm-3,10.13202,R ugm-3,13.24886,R ugm-3,5.5,R ugm-3 (TEOM FDMS),69.05122,R ugm-3,7.1,R ugm-3 (TEOM FDMS),1.6,R ugm-3 (TEOM FDMS)
07/01/2019,24:00:00,,,291.6,P deg,6.2,P ms-1,5.2,P degC,0.40153,R ugm-3,6.31687,R ugm-3,6.93255,R ugm-3,4.9,R ugm-3 (TEOM FDMS),71.39617,R ugm-3,5.1,R ugm-3 (TEOM FDMS),0.2,R ugm-3 (TEOM FDMS)
08/01/2019,01:00:00,,,282.9,P deg,5.3,P ms-1,4.5,P degC,0.36807,R ugm-3,5.44469,R ugm-3,6.00906,R ugm-3,4.2,R ugm-3 (TEOM FDMS),69.98255,R ugm-3,6.6,R ugm-3 (TEOM FDMS),2.4,R ugm-3 (TEOM FDMS)
08/01/2019,02:00:00,,,297.4,P deg,6.2,P ms-1,4.4,P degC,0.26769,R ugm-3,6.83123,R ugm-3,7.24169,R ugm-3,4.5,R ugm-3 (TEOM FDMS),67.65423,R ugm-3,6.1,R ugm-3 (TEOM FDMS),1.6,R ugm-3 (TEOM FDMS)
08/01/2019,03:00:00,,,288.4,P deg,5.5,P ms-1,4,P degC,0.37644,R ugm-3,5.54742,R ugm-3,6.12462,R ugm-3,5.3,R ugm-3 (TEOM FDMS),67.65423,R ugm-3,6.9,R ugm-3 (TEOM FDMS),1.6,R ugm-3 (TEOM FDMS)
08/01/2019,04:00:00,,,298.2,P deg,6.1,P ms-1,4.2,P degC,0.42663,R ugm-3,6.81865,R ugm-3,7.4728,R ugm-3,4.8,R ugm-3 (TEOM FDMS),66.25724,R ugm-3,4.5,R ugm-3 (TEOM FDMS),-0.3,R ugm-3 (TEOM FDMS)
08/01/2019,05:00:00,,,304.8,P deg,5.6,P ms-1,4.2,P degC,0.47682,R ugm-3,7.12688,R ugm-3,7.858,R ugm-3,5,R ugm-3 (TEOM FDMS),66.45681,R ugm-3,7.8,R ugm-3 (TEOM FDMS),2.8,R ugm-3 (TEOM FDMS)
08/01/2019,06:00:00,,,312.2,P deg,4.7,P ms-1,4,P degC,1.1795,R ugm-3,7.70579,R ugm-3,9.51434,R ugm-3,3.5,R ugm-3 (TEOM FDMS),66.95574,R ugm-3,4.8,R ugm-3 (TEOM FDMS),1.3,R ugm-3 (TEOM FDMS)
08/01/2019,07:00:00,,,316.9,P deg,4.3,P ms-1,3.8,P degC,3.43813,R ugm-3,16.53037,R ugm-3,21.80209,R ugm-3,6.9,R ugm-3 (TEOM FDMS),58.5239,R ugm-3,8.1,R ugm-3 (TEOM FDMS),1.2,R ugm-3 (TEOM FDMS)
08/01/2019,08:00:00,,,321.3,P deg,4.2,P ms-1,3.5,P degC,4.79331,R ugm-3,19.07481,R ugm-3,26.42444,R ugm-3,10.3,R ugm-3 (TEOM FDMS),58.17466,R ugm-3,9.8,R ugm-3 (TEOM FDMS),-0.5,R ugm-3 (TEOM FDMS)
08/01/2019,09:00:00,,,328.5,P deg,4.8,P ms-1,3.4,P degC,6.0732,R ugm-3,19.23092,R ugm-3,28.54302,R ugm-3,10.9,R ugm-3 (TEOM FDMS),59.02283,R ugm-3,11.1,R ugm-3 (TEOM FDMS),0.2,R ugm-3 (TEOM FDMS)
08/01/2019,10:00:00,,,336.8,P deg,5.6,P ms-1,4.3,P degC,4.8435,R ugm-3,22.15646,R ugm-3,29.58305,R ugm-3,12.9,R ugm-3 (TEOM FDMS),54.43272,R ugm-3,12.4,R ugm-3 (TEOM FDMS),-0.5,R ugm-3 (TEOM FDMS)
08/01/2019,11:00:00,,,342.5,P deg,7.7,P ms-1,5.8,P degC,5.99791,R ugm-3,21.92717,R ugm-3,31.12384,R ugm-3,15.8,R ugm-3 (TEOM FDMS),53.83401,R ugm-3,15.4,R ugm-3 (TEOM FDMS),-0.4,R ugm-3 (TEOM FDMS)
08/01/2019,12:00:00,,,343.3,P deg,8.4,P ms-1,6.3,P degC,3.81457,R ugm-3,14.37387,R ugm-3,20.22279,R ugm-3,14,R ugm-3 (TEOM FDMS),57.97509,R ugm-3,12.5,R ugm-3 (TEOM FDMS),-1.5,R ugm-3 (TEOM FDMS)
08/01/2019,13:00:00,,,343.3,P deg,8,P ms-1,6.3,P degC,4.2412,R ugm-3,15.72273,R ugm-3,22.22581,R ugm-3,14.6,R ugm-3 (TEOM FDMS),57.07702,R ugm-3,14.2,R ugm-3 (TEOM FDMS),-0.4,R ugm-3 (TEOM FDMS)
08/01/2019,14:00:00,,,341.6,P deg,7.9,P ms-1,6.1,P degC,4.54235,R ugm-3,16.53212,R ugm-3,23.49696,R ugm-3,15.5,R ugm-3 (TEOM FDMS),56.5282,R ugm-3,16.4,R ugm-3 (TEOM FDMS),0.9,R ugm-3 (TEOM FDMS)
